Month,Day,Weekday,Airline,Origin,Dest,AirTime,Distance,ArrivalDelay,Diverted,Cancelled,Date
3,20,Thu,WN,ATL,MKE,102.0,669,140.0,0,0,3/20
3,20,Thu,WN,LAS,ICT,118.0,986,-9.0,0,0,3/20
3,20,Thu,OO,DEN,FAR,89.0,627,-1.0,0,0,3/20
3,20,Thu,OO,LAX,SAN,32.0,109,-15.0,0,0,3/20
3,20,Thu,AA,LAX,BOS,288.0,2611,-18.0,0,0,3/20
3,20,Thu,OO,ORD,MEM,87.0,491,9.0,0,0,3/20
3,20,Thu,DL,ATL,CLE,76.0,554,0.0,0,0,3/20
3,20,Thu,F9,DEN,MEM,105.0,872,7.0,0,0,3/20
3,20,Thu,DL,ATL,SAV,32.0,214,50.0,0,0,3/20
3,20,Thu,US,DFW,PHL,146.0,1303,-24.0,0,0,3/20
3,20,Thu,OO,ATL,FWA,75.0,508,-8.0,0,0,3/20
3,20,Thu,WN,LAS,SFO,67.0,414,-6.0,0,0,3/20
3,20,Thu,AA,DFW,LGA,159.0,1389,18.0,0,0,3/20
3,20,Thu,DL,ATL,RIC,70.0,481,13.0,0,0,3/20
3,20,Thu,DL,ATL,FLL,84.0,581,20.0,0,0,3/20
3,20,Thu,UA,LAX,ORD,218.0,1744,2.0,0,0,3/20
3,20,Thu,WN,LAS,ABQ,65.0,486,-7.0,0,0,3/20
3,20,Thu,DL,ATL,SAN,264.0,1892,3.0,0,0,3/20
3,20,Thu,WN,LAS,RNO,57.0,345,0.0,0,0,3/20
3,20,Thu,UA,SFO,ORD,220.0,1846,-3.0,0,0,3/20
3,20,Thu,UA,DEN,IAD,158.0,1452,-16.0,0,0,3/20
3,20,Thu,WN,LAS,BUR,45.0,223,8.0,0,0,3/20
3,20,Thu,DL,IAH,ATL,110.0,689,16.0,0,0,3/20
3,20,Thu,EV,IAH,JAN,52.0,351,-8.0,0,0,3/20
3,20,Thu,OO,DEN,EUG,139.0,996,-19.0,0,0,3/20
3,20,Thu,AA,DFW,TUS,124.0,813,-4.0,0,0,3/20
3,20,Thu,VX,SFO,SAN,81.0,447,5.0,0,0,3/20
3,20,Thu,DL,ATL,MDT,81.0,620,-6.0,0,0,3/20
3,20,Thu,DL,ATL,BWI,78.0,577,29.0,0,0,3/20
3,20,Thu,DL,ATL,TPA,60.0,406,1.0,0,0,3/20
3,20,Thu,AA,DFW,OKC,31.0,175,5.0,0,0,3/20
3,20,Thu,EV,DFW,MOB,80.0,539,8.0,0,0,3/20
3,20,Thu,EV,ATL,GSP,32.0,153,38.0,0,0,3/20
3,20,Thu,AA,DFW,LAX,168.0,1235,6.0,0,0,3/20
3,20,Thu,WN,LAS,SAN,42.0,258,1.0,0,0,3/20
3,20,Thu,DL,ATL,MDW,93.0,591,31.0,0,0,3/20
3,20,Thu,UA,SFO,LAS,67.0,414,-12.0,0,0,3/20
3,20,Thu,DL,ATL,RSW,74.0,515,8.0,0,0,3/20
3,20,Thu,DL,ATL,LAX,267.0,1947,-19.0,0,0,3/20
3,20,Thu,DL,ATL,CHA,23.0,106,80.0,0,0,3/20
3,20,Thu,EV,ATL,FSD,140.0,954,27.0,0,0,3/20
3,20,Thu,AA,DFW,MSY,60.0,447,-12.0,0,0,3/20
3,20,Thu,EV,ORD,TYS,66.0,475,-9.0,0,0,3/20
3,20,Thu,OO,ORD,MSP,58.0,334,10.0,0,0,3/20
3,20,Thu,MQ,DFW,LAW,32.0,140,23.0,0,0,3/20
3,20,Thu,WN,ATL,MCO,57.0,404,39.0,0,0,3/20
3,20,Thu,OO,LAX,JAC,117.0,784,3.0,0,0,3/20
3,20,Thu,US,PHX,SAN,47.0,304,-9.0,0,0,3/20
3,20,Thu,VX,LAX,FLL,271.0,2342,3.0,0,0,3/20
3,20,Thu,AA,DFW,OKC,30.0,175,137.0,0,0,3/20
3,20,Thu,OO,MSP,ORD,50.0,334,-14.0,0,0,3/20
3,20,Thu,DL,ATL,MCO,59.0,404,-8.0,0,0,3/20
3,20,Thu,DL,ATL,RSW,73.0,515,-7.0,0,0,3/20
3,20,Thu,AS,DFW,SEA,205.0,1660,-38.0,0,0,3/20
3,20,Thu,DL,ATL,CLE,80.0,554,1.0,0,0,3/20
3,20,Thu,AA,DFW,STL,71.0,550,-10.0,0,0,3/20
3,20,Thu,MQ,ORD,AZO,22.0,122,14.0,0,0,3/20
3,20,Thu,EV,ORD,FNT,37.0,223,-22.0,0,0,3/20
3,20,Thu,UA,ORD,DEN,123.0,888,-6.0,0,0,3/20
3,20,Thu,UA,LAX,SFO,52.0,337,-15.0,0,0,3/20
3,20,Thu,DL,ATL,ALB,112.0,853,10.0,0,0,3/20
3,20,Thu,US,PHX,MKE,192.0,1460,40.0,0,0,3/20
3,20,Thu,WN,PHX,DEN,85.0,602,-13.0,0,0,3/20
3,20,Thu,WN,LAX,OAK,56.0,337,27.0,0,0,3/20
3,20,Thu,DL,ATL,OKC,118.0,761,16.0,0,0,3/20
3,20,Thu,EV,IAH,MSP,127.0,1034,-9.0,0,0,3/20
3,20,Thu,UA,SFO,SEA,91.0,679,-5.0,0,0,3/20
3,20,Thu,VX,SFO,DAL,183.0,1476,50.0,0,0,3/20
3,20,Thu,UA,SFO,SEA,93.0,679,-17.0,0,0,3/20
3,20,Thu,VX,SFO,SAN,70.0,447,-3.0,0,0,3/20
3,20,Thu,WN,LAS,HOU,159.0,1235,11.0,0,0,3/20
3,20,Thu,EV,DEN,GJT,41.0,212,-8.0,0,0,3/20
3,20,Thu,WN,LAS,BWI,229.0,2106,-18.0,0,0,3/20
3,20,Thu,DL,LAS,MSP,156.0,1299,-6.0,0,0,3/20
3,20,Thu,DL,ATL,CVG,59.0,373,19.0,0,0,3/20
3,20,Thu,EV,ORD,AVP,84.0,632,157.0,0,0,3/20
3,20,Thu,DL,ATL,JAX,43.0,270,0.0,0,0,3/20
3,20,Thu,UA,LAX,CLE,236.0,2052,95.0,0,0,3/20
3,20,Thu,AA,DFW,DEN,96.0,641,-4.0,0,0,3/20
3,20,Thu,DL,MSP,SLC,139.0,991,-8.0,0,0,3/20
3,20,Thu,EV,DFW,SHV,46.0,190,194.0,0,0,3/20
3,20,Thu,DL,LAS,DTW,212.0,1749,1.0,0,0,3/20
3,20,Thu,WN,PHX,ONT,50.0,325,24.0,0,0,3/20
3,20,Thu,US,PHX,IAH,136.0,1009,12.0,0,0,3/20
3,20,Thu,UA,PHX,SFO,100.0,651,-14.0,0,0,3/20
3,20,Thu,AA,DFW,TPA,109.0,929,-17.0,0,0,3/20
3,20,Thu,AA,DFW,JAX,108.0,918,2.0,0,0,3/20
3,20,Thu,DL,PHX,MSP,165.0,1276,-2.0,0,0,3/20
3,20,Thu,DL,ATL,RSW,79.0,515,4.0,0,0,3/20
3,20,Thu,AA,MSP,MIA,173.0,1501,-25.0,0,0,3/20
3,20,Thu,WN,ATL,PHX,233.0,1587,17.0,0,0,3/20
3,20,Thu,WN,SFO,LAX,54.0,337,-15.0,0,0,3/20
3,20,Thu,DL,MSP,FLL,173.0,1487,-21.0,0,0,3/20
3,20,Thu,US,PHX,PHL,230.0,2075,23.0,0,0,3/20
3,20,Thu,DL,ATL,BOS,131.0,946,30.0,0,0,3/20
3,20,Thu,US,PHX,TPA,201.0,1788,1.0,0,0,3/20
3,20,Thu,MQ,DFW,RAP,109.0,835,-17.0,0,0,3/20
3,20,Thu,US,DFW,PHL,145.0,1303,-14.0,0,0,3/20
3,20,Thu,AA,ATL,MIA,81.0,594,-10.0,0,0,3/20
3,20,Thu,EV,ATL,MLI,95.0,633,37.0,0,0,3/20
3,20,Thu,EV,ATL,ILM,55.0,377,-2.0,0,0,3/20
3,20,Thu,US,PHX,GEG,141.0,1020,-3.0,0,0,3/20
3,20,Thu,AA,DFW,EWR,147.0,1372,-12.0,0,0,3/20
3,20,Thu,WN,LAS,MDW,195.0,1521,24.0,0,0,3/20
3,20,Thu,EV,ATL,GSP,28.0,153,-2.0,0,0,3/20
3,20,Thu,OO,DEN,FAT,109.0,844,-27.0,0,0,3/20
3,20,Thu,UA,IAH,CLE,130.0,1091,-18.0,0,0,3/20
3,20,Thu,AA,ORD,SFO,246.0,1846,-16.0,0,0,3/20
3,20,Thu,AA,DFW,SMF,193.0,1431,23.0,0,0,3/20
3,20,Thu,MQ,DFW,TYR,29.0,102,35.0,0,0,3/20
3,20,Thu,WN,PHX,PDX,145.0,1009,5.0,0,0,3/20
3,20,Thu,MQ,DFW,ACT,25.0,89,25.0,0,0,3/20
3,20,Thu,AA,DFW,BDL,168.0,1471,25.0,0,0,3/20
3,20,Thu,EV,ORD,LAN,34.0,179,-14.0,0,0,3/20
3,20,Thu,OO,LAX,SAN,31.0,109,19.0,0,0,3/20
3,20,Thu,WN,DEN,GRR,115.0,1015,12.0,0,0,3/20
3,20,Thu,UA,ORD,LGA,90.0,733,-6.0,0,0,3/20
3,20,Thu,US,DEN,PHL,166.0,1558,-21.0,0,0,3/20
3,20,Thu,AA,LAX,JFK,293.0,2475,2.0,0,0,3/20
3,20,Thu,UA,SFO,PHL,300.0,2521,79.0,0,0,3/20
3,20,Thu,WN,LAS,DEN,86.0,628,-4.0,0,0,3/20
3,20,Thu,AA,DFW,ORD,108.0,802,-8.0,0,0,3/20
3,20,Thu,UA,DEN,RNO,109.0,804,-12.0,0,0,3/20
3,20,Thu,WN,ATL,RIC,62.0,481,-16.0,0,0,3/20
3,20,Thu,DL,LAS,DTW,201.0,1749,-14.0,0,0,3/20
3,20,Thu,AA,DFW,ATL,99.0,731,18.0,0,0,3/20
3,20,Thu,WN,DEN,MDW,106.0,895,65.0,0,0,3/20
3,20,Thu,NK,LAS,PDX,110.0,763,-16.0,0,0,3/20
3,20,Thu,DL,PHX,DTW,180.0,1671,-6.0,0,0,3/20
3,20,Thu,DL,SFO,ATL,234.0,2139,-11.0,0,0,3/20
3,20,Thu,AA,LAX,DFW,155.0,1235,10.0,0,0,3/20
3,20,Thu,UA,LAX,JFK,276.0,2475,149.0,0,0,3/20
3,20,Thu,DL,IAH,ATL,85.0,689,-19.0,0,0,3/20
3,20,Thu,MQ,ORD,AZO,24.0,122,-16.0,0,0,3/20
3,20,Thu,UA,SFO,LAX,56.0,337,10.0,0,0,3/20
3,20,Thu,WN,PHX,SNA,53.0,338,-15.0,0,0,3/20
3,20,Thu,AA,DFW,PHX,131.0,868,27.0,0,0,3/20
3,20,Thu,WN,LAS,LAX,47.0,236,38.0,0,0,3/20
3,20,Thu,OO,LAX,SLC,96.0,590,4.0,0,0,3/20
3,20,Thu,UA,IAH,SAN,176.0,1303,-21.0,0,0,3/20
3,20,Thu,UA,DEN,LGA,193.0,1620,15.0,0,0,3/20
3,20,Thu,OO,SFO,MMH,39.0,193,-12.0,0,0,3/20
3,20,Thu,AS,LAX,PDX,113.0,834,-11.0,0,0,3/20
3,20,Thu,UA,ORD,FLL,155.0,1182,-18.0,0,0,3/20
3,20,Thu,UA,ORD,RSW,144.0,1120,-8.0,0,0,3/20
3,20,Thu,DL,ATL,LAX,261.0,1947,39.0,0,0,3/20
3,20,Thu,AA,DFW,ATL,89.0,731,181.0,0,0,3/20
3,20,Thu,EV,IAH,AEX,38.0,190,-5.0,0,0,3/20
3,20,Thu,DL,MSP,LAS,165.0,1299,-15.0,0,0,3/20
3,20,Thu,OO,DEN,BOI,98.0,649,-12.0,0,0,3/20
3,21,Fri,AA,ORD,TUS,196.0,1437,-19.0,0,0,3/21
3,21,Fri,WN,LAS,SMF,69.0,397,-8.0,0,0,3/21
3,21,Fri,OO,IAH,CHS,116.0,925,-2.0,0,0,3/21
3,21,Fri,AA,ORD,LAX,238.0,1744,70.0,0,0,3/21
3,21,Fri,UA,DEN,SFO,133.0,967,-16.0,0,0,3/21
3,21,Fri,EV,ATL,LAN,95.0,631,-10.0,0,0,3/21
3,21,Fri,OO,LAX,ASE,113.0,737,24.0,0,0,3/21
3,21,Fri,UA,ORD,MSP,61.0,334,-11.0,0,0,3/21
3,21,Fri,DL,MSP,PHX,163.0,1276,-12.0,0,0,3/21
3,21,Fri,OO,PHX,YUM,29.0,160,-4.0,0,0,3/21
3,21,Fri,DL,ATL,OKC,101.0,761,5.0,0,0,3/21
3,21,Fri,DL,ATL,ORD,96.0,606,-2.0,0,0,3/21
3,21,Fri,MQ,ORD,XNA,74.0,522,-11.0,0,0,3/21
3,21,Fri,UA,ORD,SAN,227.0,1723,-7.0,0,0,3/21
3,21,Fri,OO,LAX,BZN,127.0,902,39.0,0,0,3/21
3,21,Fri,WN,PHX,STL,150.0,1262,-10.0,0,0,3/21
3,21,Fri,UA,DEN,MCO,178.0,1546,-16.0,0,0,3/21
3,21,Fri,WN,ATL,DAL,116.0,721,25.0,0,0,3/21
3,21,Fri,OO,ORD,SBN,20.0,84,0.0,0,0,3/21
3,21,Fri,OO,LAX,MRY,45.0,266,-3.0,0,0,3/21
3,21,Fri,US,PHX,IAH,130.0,1009,16.0,0,0,3/21
3,21,Fri,US,LAX,PHL,266.0,2402,0.0,0,0,3/21
3,21,Fri,UA,ORD,BOS,100.0,867,-28.0,0,0,3/21
3,21,Fri,AA,DFW,MIA,137.0,1121,9.0,0,0,3/21
3,21,Fri,DL,ATL,PBI,77.0,545,-1.0,0,0,3/21
3,21,Fri,AA,DFW,SFO,204.0,1464,23.0,0,0,3/21
3,21,Fri,AA,DFW,SEA,222.0,1660,-17.0,0,0,3/21
3,21,Fri,UA,DEN,SEA,143.0,1024,-3.0,0,0,3/21
3,21,Fri,EV,ORD,CLT,80.0,599,-16.0,0,0,3/21
3,21,Fri,US,ATL,CLT,42.0,226,-9.0,0,0,3/21
3,21,Fri,UA,SFO,FLL,285.0,2583,-10.0,0,0,3/21
3,21,Fri,DL,ATL,JFK,107.0,760,-12.0,0,0,3/21
3,21,Fri,WN,LAS,RNO,61.0,345,-6.0,0,0,3/21
3,21,Fri,DL,ATL,ABE,93.0,692,2.0,0,0,3/21
3,21,Fri,DL,ATL,IND,61.0,432,12.0,0,0,3/21
3,21,Fri,MQ,ORD,EVV,39.0,273,-14.0,0,0,3/21
3,21,Fri,UA,SFO,SEA,92.0,679,-21.0,0,0,3/21
3,21,Fri,WN,DEN,MCI,73.0,533,-1.0,0,0,3/21
3,21,Fri,EV,ATL,CAE,33.0,192,7.0,0,0,3/21
3,21,Fri,OO,ORD,IAD,69.0,589,-29.0,0,0,3/21
3,21,Fri,EV,ATL,EWR,110.0,746,-16.0,0,0,3/21
3,21,Fri,F9,DEN,LAS,90.0,628,6.0,0,0,3/21
3,21,Fri,US,LAS,CLT,217.0,1916,-6.0,0,0,3/21
3,21,Fri,MQ,ORD,PIA,28.0,130,1.0,0,0,3/21
3,21,Fri,UA,ORD,MSY,118.0,837,-21.0,0,0,3/21
3,21,Fri,AA,SFO,DFW,186.0,1464,2.0,0,0,3/21
3,21,Fri,WN,LAS,TPA,230.0,1984,-8.0,0,0,3/21
3,21,Fri,DL,ATL,SLC,231.0,1590,-2.0,0,0,3/21
3,21,Fri,EV,ATL,VPS,46.0,250,-5.0,0,0,3/21
3,21,Fri,US,PHX,LAS,44.0,255,-8.0,0,0,3/21
3,21,Fri,US,PHX,SEA,155.0,1107,-16.0,0,0,3/21
3,21,Fri,DL,ATL,TLH,38.0,223,-16.0,0,0,3/21
3,21,Fri,OO,IAH,GUC,130.0,886,-9.0,0,0,3/21
3,21,Fri,F9,PHX,CVG,177.0,1569,2.0,0,0,3/21
3,21,Fri,WN,LAS,IND,181.0,1590,-20.0,0,0,3/21
3,21,Fri,EV,IAH,ELP,96.0,667,-11.0,0,0,3/21
3,21,Fri,DL,ATL,LGA,95.0,762,-15.0,0,0,3/21
3,21,Fri,EV,IAH,GJT,141.0,979,-18.0,0,0,3/21
3,21,Fri,OO,LAX,DFW,165.0,1235,-4.0,0,0,3/21
3,21,Fri,MQ,DFW,FSM,36.0,227,-7.0,0,0,3/21
3,21,Fri,WN,LAS,RNO,58.0,345,3.0,0,0,3/21
3,21,Fri,UA,PHX,ORD,168.0,1440,-19.0,0,0,3/21
3,21,Fri,US,PHX,RNO,90.0,601,7.0,0,0,3/21
3,21,Fri,NK,DFW,LAS,141.0,1055,-27.0,0,0,3/21
3,21,Fri,WN,LAS,ALB,240.0,2237,-27.0,0,0,3/21
3,21,Fri,AA,DEN,DFW,93.0,641,18.0,0,0,3/21
3,21,Fri,AA,ORD,DFW,115.0,802,21.0,0,0,3/21
3,21,Fri,EV,ORD,ATW,33.0,160,-15.0,0,0,3/21
3,21,Fri,DL,ATL,MSN,100.0,707,-10.0,0,0,3/21
3,21,Fri,VX,LAX,SFO,55.0,337,155.0,0,0,3/21
3,21,Fri,DL,MSP,PHL,110.0,980,-15.0,0,0,3/21
3,21,Fri,WN,ATL,MDW,89.0,591,-27.0,0,0,3/21
3,21,Fri,MQ,DFW,MGM,,622,,0,1,3/21
3,21,Fri,AA,SFO,ORD,223.0,1846,-10.0,0,0,3/21
3,21,Fri,EV,DFW,LAW,25.0,140,1.0,0,0,3/21
3,21,Fri,WN,PHX,LAS,41.0,255,-12.0,0,0,3/21
3,21,Fri,DL,ATL,GSP,34.0,153,-6.0,0,0,3/21
3,21,Fri,AS,LAX,SEA,135.0,954,5.0,0,0,3/21
3,21,Fri,MQ,DFW,VPS,82.0,641,25.0,0,0,3/21
3,21,Fri,DL,MSP,DCA,105.0,931,-24.0,0,0,3/21
3,21,Fri,WN,PHX,MKE,172.0,1460,-14.0,0,0,3/21
3,21,Fri,AA,DFW,RIC,133.0,1158,56.0,0,0,3/21
3,21,Fri,UA,DEN,PIT,156.0,1290,-6.0,0,0,3/21
3,21,Fri,WN,LAS,OAK,64.0,407,-15.0,0,0,3/21
3,21,Fri,AA,LAX,DFW,155.0,1235,31.0,0,0,3/21
3,21,Fri,US,LAS,PHL,241.0,2176,-9.0,0,0,3/21
3,21,Fri,DL,ATL,SEA,285.0,2182,-24.0,0,0,3/21
3,21,Fri,OO,MSP,HIB,35.0,174,-8.0,0,0,3/21
3,21,Fri,MQ,DFW,BTR,54.0,383,-6.0,0,0,3/21
3,21,Fri,DL,ATL,CHS,43.0,259,-7.0,0,0,3/21
3,21,Fri,US,LAS,CLT,217.0,1916,-9.0,0,0,3/21
3,21,Fri,WN,DEN,LAS,87.0,628,-4.0,0,0,3/21
3,21,Fri,DL,ATL,LGA,103.0,762,-3.0,0,0,3/21
3,21,Fri,DL,PHX,MSP,164.0,1276,0.0,0,0,3/21
3,21,Fri,AA,DFW,RNO,179.0,1345,-20.0,0,0,3/21
3,21,Fri,DL,ATL,BOS,119.0,946,-1.0,0,0,3/21
3,21,Fri,EV,ORD,ROA,81.0,531,3.0,0,0,3/21
3,21,Fri,EV,IAH,BRO,61.0,308,13.0,0,0,3/21
3,21,Fri,WN,LAS,SFO,69.0,414,0.0,0,0,3/21
3,21,Fri,DL,ATL,STL,76.0,484,-15.0,0,0,3/21
3,21,Fri,DL,MSP,DCA,104.0,931,-9.0,0,0,3/21
3,21,Fri,WN,LAS,SAN,41.0,258,-13.0,0,0,3/21
3,21,Fri,MQ,DFW,GPT,69.0,500,-5.0,0,0,3/21
3,21,Fri,DL,ATL,SRQ,61.0,444,-7.0,0,0,3/21
3,21,Fri,UA,ORD,SJU,226.0,2072,-23.0,0,0,3/21
3,21,Fri,EV,DEN,HSV,132.0,1048,7.0,0,0,3/21
3,21,Fri,AA,LAX,LAS,45.0,236,2.0,0,0,3/21
3,21,Fri,NK,ATL,FLL,85.0,581,-4.0,0,0,3/21
3,21,Fri,DL,ATL,AVL,30.0,164,-14.0,0,0,3/21
3,21,Fri,US,PHX,SEA,161.0,1107,-1.0,0,0,3/21
3,21,Fri,AA,MSP,MIA,174.0,1501,-3.0,0,0,3/21
3,21,Fri,AA,LAS,ORD,177.0,1514,-7.0,0,0,3/21
3,21,Fri,UA,ORD,SMF,243.0,1781,8.0,0,0,3/21
3,21,Fri,AA,SFO,JFK,295.0,2586,-15.0,0,0,3/21
3,21,Fri,MQ,ORD,CVG,43.0,265,-3.0,0,0,3/21
3,21,Fri,AA,DFW,SLC,139.0,989,28.0,0,0,3/21
3,21,Fri,EV,ATL,CAE,34.0,192,-8.0,0,0,3/21
3,21,Fri,DL,MSP,SNA,197.0,1522,-32.0,0,0,3/21
3,21,Fri,WN,MSP,DEN,95.0,680,-27.0,0,0,3/21
3,21,Fri,OO,LAS,SLC,60.0,368,4.0,0,0,3/21
3,21,Fri,AA,DFW,FLL,137.0,1119,-10.0,0,0,3/21
3,21,Fri,WN,DEN,OAK,136.0,957,0.0,0,0,3/21
3,21,Fri,UA,LAX,SFO,55.0,337,-5.0,0,0,3/21
3,21,Fri,UA,SFO,IND,217.0,1943,-5.0,0,0,3/21
3,21,Fri,DL,ATL,CHS,41.0,259,-7.0,0,0,3/21
3,21,Fri,AA,DFW,PSP,153.0,1126,29.0,0,0,3/21
3,21,Fri,UA,IAH,TPA,98.0,787,14.0,0,0,3/21
3,21,Fri,OO,LAX,JAC,106.0,784,-27.0,0,0,3/21
3,21,Fri,AA,DFW,EGE,109.0,721,39.0,0,0,3/21
3,21,Fri,WN,PHX,MCI,121.0,1044,-9.0,0,0,3/21
3,21,Fri,OO,PHX,FLG,25.0,119,0.0,0,0,3/21
3,21,Fri,WN,LAS,BWI,233.0,2106,-15.0,0,0,3/21
3,21,Fri,EV,ORD,ATW,34.0,160,-23.0,0,0,3/21
3,21,Fri,AA,DFW,AUS,44.0,190,12.0,0,0,3/21
3,21,Fri,DL,ATL,MKE,102.0,669,-10.0,0,0,3/21
3,21,Fri,WN,LAX,AUS,148.0,1242,25.0,0,0,3/21
3,21,Fri,WN,DEN,MDW,107.0,895,-15.0,0,0,3/21
3,21,Fri,EV,IAH,AEX,34.0,190,-9.0,0,0,3/21
3,21,Fri,UA,IAH,SAT,38.0,191,13.0,0,0,3/21
3,21,Fri,AA,LAS,ORD,188.0,1514,7.0,0,0,3/21
3,21,Fri,EV,IAH,AUS,29.0,140,-14.0,0,0,3/21
3,21,Fri,OO,LAX,BZN,125.0,902,-15.0,0,0,3/21
3,21,Fri,UA,IAH,FLL,118.0,965,-10.0,0,0,3/21
3,21,Fri,MQ,ORD,FWA,30.0,157,-5.0,0,0,3/21
3,21,Fri,OO,DEN,COD,61.0,391,-13.0,0,0,3/21
3,21,Fri,EV,ORD,TUL,86.0,585,-7.0,0,0,3/21
3,21,Fri,AA,LAS,MIA,251.0,2174,26.0,0,0,3/21
3,21,Fri,WN,PHX,LAX,59.0,370,-5.0,0,0,3/21
3,21,Fri,DL,MSP,SYR,98.0,860,-18.0,0,0,3/21
3,21,Fri,EV,IAH,BRO,51.0,308,-6.0,0,0,3/21
3,21,Fri,EV,DFW,CAE,102.0,922,62.0,0,0,3/21
3,21,Fri,MQ,DFW,LIT,46.0,304,5.0,0,0,3/21
3,21,Fri,OO,SFO,SBA,46.0,262,-8.0,0,0,3/21
3,21,Fri,DL,MSP,SEA,192.0,1399,-3.0,0,0,3/21
3,21,Fri,DL,ATL,EWR,101.0,746,-18.0,0,0,3/21
3,21,Fri,DL,ATL,SDF,49.0,321,0.0,0,0,3/21
3,21,Fri,DL,ATL,IAH,104.0,689,-4.0,0,0,3/21
3,21,Fri,UA,ORD,OMA,67.0,416,19.0,0,0,3/21
3,21,Fri,MQ,ORD,ELP,179.0,1236,16.0,0,0,3/21
3,21,Fri,EV,DFW,BTR,55.0,383,12.0,0,0,3/21
3,21,Fri,UA,PHX,DEN,82.0,602,43.0,0,0,3/21
3,21,Fri,MQ,DFW,MAF,64.0,309,5.0,0,0,3/21
3,21,Fri,UA,SFO,LAS,62.0,414,-11.0,0,0,3/21
3,21,Fri,UA,DEN,JAC,62.0,406,7.0,0,0,3/21
3,21,Fri,MQ,ATL,LGA,95.0,762,9.0,0,0,3/21
3,21,Fri,EV,DFW,SJT,48.0,229,40.0,0,0,3/21
3,21,Fri,US,ORD,PHX,190.0,1440,-12.0,0,0,3/21
3,21,Fri,OO,PHX,ABQ,46.0,328,-7.0,0,0,3/21
3,21,Fri,UA,ORD,OGG,518.0,4184,-16.0,0,0,3/21
3,21,Fri,VX,SFO,LAX,56.0,337,8.0,0,0,3/21
3,21,Fri,NK,ORD,LGA,92.0,733,89.0,0,0,3/21
3,21,Fri,AA,DFW,MCO,115.0,985,4.0,0,0,3/21
3,21,Fri,AA,DFW,CLT,114.0,936,56.0,0,0,3/21
3,21,Fri,UA,SFO,SEA,94.0,679,13.0,0,0,3/21
3,21,Fri,DL,ATL,HOU,121.0,696,154.0,0,0,3/21
3,21,Fri,WN,DEN,MSP,91.0,680,-1.0,0,0,3/21
3,21,Fri,NK,MSP,ORD,46.0,334,-8.0,0,0,3/21
3,21,Fri,DL,ATL,SAV,34.0,214,-15.0,0,0,3/21
3,21,Fri,OO,MSP,BJI,35.0,199,5.0,0,0,3/21
3,21,Fri,DL,ATL,CRW,61.0,363,7.0,0,0,3/21
3,21,Fri,DL,ATL,JAX,41.0,270,-8.0,0,0,3/21
3,22,Sat,MQ,ORD,XNA,70.0,522,16.0,0,0,3/22
3,22,Sat,WN,DEN,OAK,142.0,957,46.0,0,0,3/22
3,22,Sat,UA,ORD,DEN,129.0,888,-10.0,0,0,3/22
3,22,Sat,US,LAS,CLT,222.0,1916,5.0,0,0,3/22
3,22,Sat,UA,DEN,SNA,123.0,846,-9.0,0,0,3/22
3,22,Sat,EV,ATL,ABY,34.0,145,47.0,0,0,3/22
3,22,Sat,OO,MSP,RHI,30.0,190,-14.0,0,0,3/22
3,22,Sat,EV,DFW,BRO,80.0,482,8.0,0,0,3/22
3,22,Sat,OO,LAX,SBA,,89,,0,1,3/22
3,22,Sat,WN,DEN,ATL,138.0,1199,-11.0,0,0,3/22
3,22,Sat,UA,IAH,ATL,81.0,689,26.0,0,0,3/22
3,22,Sat,WN,ATL,DAL,121.0,721,-18.0,0,0,3/22
3,22,Sat,WN,ATL,MSP,135.0,907,21.0,0,0,3/22
3,22,Sat,OO,ATL,ORD,109.0,606,39.0,0,0,3/22
3,22,Sat,AA,LAX,HNL,329.0,2556,-9.0,0,0,3/22
3,22,Sat,WN,SFO,PHX,89.0,651,13.0,0,0,3/22
3,22,Sat,US,PHX,PDX,132.0,1009,-20.0,0,0,3/22
3,22,Sat,F9,ORD,PHL,85.0,678,8.0,0,0,3/22
3,22,Sat,EV,ATL,SHV,95.0,551,12.0,0,0,3/22
3,22,Sat,F9,LAS,DEN,80.0,628,-8.0,0,0,3/22
3,22,Sat,UA,IAH,MIA,114.0,964,-7.0,0,0,3/22
3,22,Sat,EV,ATL,TUL,98.0,674,-10.0,0,0,3/22
3,22,Sat,UA,ORD,IAD,74.0,589,-26.0,0,0,3/22
3,22,Sat,EV,ATL,LFT,89.0,503,-3.0,0,0,3/22
3,22,Sat,WN,LAX,TUS,63.0,451,32.0,0,0,3/22
3,22,Sat,DL,ATL,STL,82.0,484,0.0,0,0,3/22
3,22,Sat,WN,SFO,STL,194.0,1735,-23.0,0,0,3/22
3,22,Sat,DL,ATL,SAN,252.0,1892,-5.0,0,0,3/22
3,22,Sat,AA,DFW,SAN,166.0,1171,13.0,0,0,3/22
3,22,Sat,OO,PHX,LAX,60.0,370,131.0,0,0,3/22
3,22,Sat,DL,ATL,FLL,78.0,581,-14.0,0,0,3/22
3,22,Sat,US,ORD,CLT,77.0,599,-6.0,0,0,3/22
3,22,Sat,OO,LAX,SMF,61.0,373,-7.0,0,0,3/22
3,22,Sat,WN,LAX,ELP,87.0,715,61.0,0,0,3/22
3,22,Sat,UA,SFO,SNA,60.0,372,-13.0,0,0,3/22
3,22,Sat,UA,DEN,IAH,105.0,862,46.0,0,0,3/22
3,22,Sat,AA,ORD,DCA,75.0,612,76.0,0,0,3/22
